model,universe,target,strategy,spread_mult,borrow_mult,net_sharpe,ann_return,max_drawdown,spread_cost,borrow_cost
tcn,index_kr,gap,index_threshold,1.0,1.0,-0.6068636204840582,-0.03081604430939261,-0.2752062467682402,0.0175,0.0005357142857142857
tcn,index_kr,gap,index_threshold,1.5,1.0,-0.6353428848672743,-0.03226479595196816,-0.2779562467682401,0.026250000000000002,0.0005357142857142857
tcn,index_kr,gap,index_threshold,2.0,1.0,-0.6637264587571172,-0.03371354759454373,-0.2807062467682402,0.035,0.0005357142857142857
tcn,index_kr,intraday,index_threshold,0.5,1.0,-0.33428507161361787,-0.024044834406980995,-0.2857597357719573,0.00575,0.0006746031746031747
tcn,index_kr,intraday,index_threshold,1.0,1.0,-0.3476279170458517,-0.0249968712006735,-0.28725973577195724,0.0115,0.0006746031746031747
tcn,index_kr,intraday,index_threshold,1.5,1.0,-0.3609626372486469,-0.02594890799436601,-0.28875973577195724,0.01725,0.0006746031746031747
tcn,index_kr,intraday,index_threshold,2.0,1.0,-0.3742874000416877,-0.02690094478805852,-0.29025973577195724,0.023,0.0006746031746031747
tcn,index_kr,cc,index_threshold,0.5,1.0,-0.7884902155697079,-0.06133391926380697,-0.44393128211110994,0.0072499999999999995,0.0012301587301587302
tcn,index_kr,cc,index_threshold,1.0,1.0,-0.8043464280733554,-0.06253431348194101,-0.4476812821111101,0.014499999999999999,0.0012301587301587302
tcn,index_kr,cc,index_threshold,1.5,1.0,-0.8201796029345451,-0.06373470770007504,-0.45143128211111,0.02175,0.0012301587301587302
tcn,index_kr,cc,index_threshold,2.0,1.0,-0.835987343679121,-0.06493510191820907,-0.45518128211111025,0.028999999999999998,0.0012301587301587302
