model,universe,target,strategy,gate,gross_sharpe,net_sharpe,ann_return,max_drawdown,daily_turnover,calmar,pct_days_invested,gross_pnl,spread_cost,impact_cost,borrow_cost,residual
lgbm,control_kr,cc,tercile_lo,gate_on,0.1940279876137975,-12.610944902128402,-2.2002283871830497,-13.087341170882873,0.31476476000126896,-0.1681188224907124,72.28514323784144,0.11339977105048325,12.393849560513956,0.8248788183212756,0.0,-1.7763568394002505e-15
lgbm,control_kr,cc,tercile_ls,gate_off,0.6945214773634057,-6.072754220893046,-1.3447057950655825,-8.220107832112653,0.40701119888328413,-0.1635873667997831,100.0,0.8686193862685587,8.185832782597494,0.5434151687243965,0.14890873015873018,5.551115123125783e-16
lgbm,control_kr,cc,tercile_lo,gate_off,0.36461053981384356,-16.579669663482132,-2.889341894697787,-17.309157555173776,0.40701119888328413,-0.1669256222024596,100.0,0.2485666012891079,16.371665565194988,1.086830337448793,0.0,-1.9984014443252818e-15
lgbm,index_hk,gap,index_threshold,gate_on,1.8661474411203338,1.1857883518365742,0.10343093061503174,-0.10048158102939442,0.28655737704918033,1.0293521415111346,23.147540983606557,0.9904990840790612,0.3618,0.0,0.0027777777777777775,9.540979117872439e-18
lgbm,index_hk,gap,index_threshold,gate_off,2.744045313226039,1.9607746273562492,0.22943173782818796,-0.13147963846901836,0.4255737704918033,1.7449982407903477,39.34426229508197,1.947488095984074,0.5543,0.0,0.0047619047619047615,1.6479873021779667e-17
lgbm,index_hk,intraday,index_threshold,gate_on,0.27594803723492095,-0.44922065456136206,-0.052869177584545964,-0.6119827157228619,0.4098360655737705,-0.08638998492318192,46.0983606557377,0.19648533406177554,0.5074000000000001,0.0,0.009027777777777777,-7.979727989493313e-17
lgbm,index_hk,intraday,index_threshold,gate_off,0.3747078168173056,-0.4027946913459533,-0.06122470449000154,-0.7684345156755362,0.5495081967213115,-0.07967458936455823,66.88524590163935,0.3446084351299513,0.7020000000000002,0.0,0.013115079365079364,-1.3183898417423734e-16
lgbm,index_hk,cc,index_threshold,gate_on,0.511302583646549,-0.02247931080473745,-0.0030168220163327383,-0.47787998609508753,0.3481967213114754,-0.0063129281495635965,32.98360655737705,0.4148235969249705,0.42810000000000004,0.0,0.0049801587301587305,6.245004513516506e-17
lgbm,index_hk,cc,index_threshold,gate_off,1.093335452381326,0.5478933937276151,0.10232122453008012,-0.3652421044723054,0.4780327868852459,0.28014630098003573,49.31147540983606,1.2358256643189374,0.6091,0.0,0.00751984126984127,-2.393918396847994e-16
lgbm,index_kr,gap,index_threshold,gate_on,3.074264221935876,2.597254440510602,0.22794755162988312,-0.13024952309242335,0.3455978975032852,1.7500835797159466,38.501971090670175,1.6365483078598497,0.257,0.0,0.0028174603174603175,-1.214306433183765e-17
lgbm,index_kr,gap,index_threshold,gate_off,4.138098620181792,3.6428337322133175,0.45933182820327284,-0.13042220508130642,0.49934296977660975,3.5218836233977266,58.8042049934297,3.1595596925610376,0.3805,0.0,0.004841269841269841,-7.494005416219807e-16
lgbm,index_kr,intraday,index_threshold,gate_on,0.524475576127462,0.1196747135312199,0.009010182412349884,-0.17798691671147057,0.24178712220762155,0.05062272316878228,18.659658344283837,0.23878768901427197,0.1805,0.0,0.003869047619047619,-6.938893903907228e-17
lgbm,index_kr,intraday,index_threshold,gate_off,-0.30377994959434085,-0.7099422594823402,-0.07825558775953223,-0.6163062438378446,0.34822601839684625,-0.12697516622940777,29.0407358738502,-0.20218255781749225,0.265,0.0,0.005456349206349206,-9.194034422677078e-17
lgbm,index_kr,cc,index_threshold,gate_on,1.1115504952146789,0.8494924613609343,0.09983973242455953,-0.2013138539639937,0.24770039421813403,0.4959406938899322,19.71090670170828,0.7906193363102366,0.185,0.0,0.002619047619047619,-6.852157730108388e-17
lgbm,index_kr,cc,index_threshold,gate_off,1.4011110669295224,1.0997014045909055,0.15157967480782086,-0.26113667221002834,0.3278580814717477,0.5804610801117492,28.383705650459923,1.168866131180569,0.25,0.0,0.0033730158730158727,-2.1033522146218786e-16
