date,market,ticker,btc_corr,adv_usd,rank
2019-03-04,KR,034730.KS,-0.1821856528567938,23019519.307692308,23
2019-03-04,KR,035720.KS,-0.21494433065976024,8018822.433500001,24
2019-03-04,KR,036570.KS,-0.23771006593068,45777327.11538461,25
2019-04-01,KR,119860.KQ,0.28863861432824756,1011725.2826923078,1
2019-04-01,KR,078340.KQ,0.28276241089151105,10976304.757692305,2
2019-04-01,KR,030200.KS,0.23894849314962147,10626263.809615385,3
2019-04-01,KR,316140.KQ,0.22656870696658216,26832241.71730769,4
2019-04-01,KR,105560.KQ,0.20552787945149373,53630042.16730769,5
2019-04-01,KR,055550.KS,0.20450483257403637,33910476.032692306,6
2019-04-01,KR,017670.KS,0.1803005031453448,33960233.57511538,7
2019-04-01,KR,112040.KQ,0.09780701503037008,7190929.091423077,8
2019-04-01,KR,263810.KQ,0.08319595730188724,552693.014,9
2019-04-01,KR,263750.KQ,0.07260538319672809,5450822.989230769,10
2019-04-01,KR,251270.KS,0.03379632568828511,15313542.480769232,11
2019-04-01,KR,039030.KQ,0.02758087348489637,5001574.965384616,12
2019-04-01,KR,069080.KQ,0.0255944375854383,5097807.073076923,13
2019-04-01,KR,034730.KS,0.007055277726393111,17522231.32692308,14
2019-04-01,KR,041510.KQ,-0.05690410857694101,14059650.778846154,15
2019-04-01,KR,090460.KQ,-0.06670621259254039,12345403.119230768,16
2019-04-01,KR,033640.KQ,-0.06820903759188215,9171756.79423077,17
2019-04-01,KR,042700.KQ,-0.06960984360494928,1182762.223846154,18
2019-04-01,KR,036570.KS,-0.07171289466634405,29006993.269230764,19
2019-04-01,KR,095660.KQ,-0.07260272880156934,1332481.4653846151,20
2019-04-01,KR,035720.KS,-0.07749404072040846,5906696.910230769,21
2019-04-01,KR,005930.KS,-0.11932007125888179,383207589.85384613,22
2019-04-01,KR,225570.KQ,-0.15953117511892068,1438001.0646153847,23
2019-04-01,KR,000660.KS,-0.16622372016493486,202833255.0,24
2019-04-01,KR,035420.KS,-0.3012935953735539,39958617.461538464,25
2019-05-02,KR,078340.KQ,0.3141606480346661,5925586.896153847,1
2019-05-02,KR,105560.KQ,0.27712500013859087,40421370.76346153,2
2019-05-02,KR,055550.KS,0.2466780962722738,24736872.98076923,3
2019-05-02,KR,030200.KS,0.15358478136402864,14544640.036538461,4
2019-05-02,KR,316140.KQ,0.12016677606419433,11800720.313461538,5
2019-05-02,KR,034730.KS,0.11350583782996919,22186902.11538462,6
2019-05-02,KR,263750.KQ,0.09722153645977881,2901138.6446153848,7
2019-05-02,KR,251270.KS,0.05913552651436592,18334637.903846152,8
2019-05-02,KR,041510.KQ,0.04715849980240032,7081230.307692307,9
2019-05-02,KR,005930.KS,0.04151079677022645,340797236.66730773,10
2019-05-02,KR,036570.KS,0.01666945254784197,27266417.115384616,11
2019-05-02,KR,119860.KQ,-0.022530145871894572,1084501.9692307692,12
2019-05-02,KR,017670.KS,-0.0240796495319381,29636017.865769226,13
2019-05-02,KR,042700.KQ,-0.056919733289601565,3362630.7096153847,14
2019-05-02,KR,035720.KS,-0.06529906740112854,8031239.850538461,15
2019-05-02,KR,000660.KS,-0.0677221995109988,195378733.75384614,16
2019-05-02,KR,225570.KQ,-0.08780959978784601,4831513.549230769,17
2019-05-02,KR,033640.KQ,-0.09923646197811291,10304874.71730769,18
2019-05-02,KR,112040.KQ,-0.10507745754763766,5798783.525923077,19
2019-05-02,KR,039030.KQ,-0.10658104655670891,4009461.919230769,20
2019-05-02,KR,090460.KQ,-0.11556027540027268,8576401.728846153,21
2019-05-02,KR,035420.KS,-0.12796503443686863,56775378.65384616,22
2019-05-02,KR,069080.KQ,-0.2037706364000217,3679105.663461539,23
2019-05-02,KR,095660.KQ,-0.21137761546768924,767933.8788461538,24
2019-06-03,KR,105560.KQ,0.19599601190512664,37374590.567307696,1
2019-06-03,KR,055550.KS,0.18707306815984573,41325237.49230769,2
2019-06-03,KR,225570.KQ,0.1727058648974262,8690046.988076922,3
2019-06-03,KR,034730.KS,0.13754364189443055,19153133.57692308,4
2019-06-03,KR,263750.KQ,0.12527653741127473,2734763.8753846153,5
2019-06-03,KR,035720.KS,0.09312976361118795,19231013.918230772,6
2019-06-03,KR,078340.KQ,0.09075723956637968,5786832.200000001,7
2019-06-03,KR,036570.KS,0.08254171855654549,30732913.76923077,8
2019-06-03,KR,041510.KQ,0.0541382526257595,11656529.782692308,9
2019-06-03,KR,030200.KS,0.042255897501315635,23821504.871153846,10
2019-06-03,KR,035420.KS,0.03283558146737558,48842198.32692307,11
2019-06-03,KR,005930.KS,0.017262996548061876,432518527.4461538,12
2019-06-03,KR,033640.KQ,0.004893690451810877,21700386.432692308,13
2019-06-03,KR,316140.KQ,-0.013722481416724183,11157498.273076924,14
2019-06-03,KR,000660.KS,-0.014094319028228785,207848770.08076924,15
2019-06-03,KR,086960.KQ,-0.01701209405715913,723360.7123076924,16
2019-06-03,KR,017670.KS,-0.034578834616748155,38728207.56146154,17
2019-06-03,KR,042700.KQ,-0.04202003066446593,1557290.3723076924,18
2019-06-03,KR,112040.KQ,-0.05165624514782337,6253493.209846153,19
2019-06-03,KR,090460.KQ,-0.08085019232598994,7689875.336538462,20
2019-06-03,KR,095660.KQ,-0.1100828193890931,2253076.5692307693,21
2019-06-03,KR,069080.KQ,-0.12082902922646659,1798233.9480769231,22
2019-06-03,KR,251270.KS,-0.15710402502048593,22197801.75,23
2019-06-03,KR,039030.KQ,-0.18190095033279258,3282292.9192307694,24
2019-06-03,KR,119860.KQ,-0.2131402521063521,2274418.7557692304,25
2019-07-01,KR,036570.KS,0.15722921416436972,24485700.26923077,1
2019-07-01,KR,225570.KQ,0.15210793289615407,1089643.8746153847,2
2019-07-01,KR,035720.KS,0.12415813974048917,8914436.439615386,3
2019-07-01,KR,035420.KS,0.09332136700227904,37567068.65384616,4
2019-07-01,KR,263750.KQ,0.07502343481197393,2570428.700769231,5
2019-07-01,KR,017670.KS,0.02960145213928579,28897996.56807692,6
2019-07-01,KR,112040.KQ,0.01759534389802687,2471991.0058076917,7
2019-07-01,KR,095660.KQ,0.015674954712215125,1824909.4615384615,8
2019-07-01,KR,030200.KS,0.013739394518575483,13139889.584615385,9
2019-07-01,KR,000660.KS,-0.010491359245108325,173054824.14615387,10
2019-07-01,KR,033640.KQ,-0.03144721697541498,19972585.088461537,11
2019-07-01,KR,042700.KQ,-0.039144564499758054,1037284.7334615386,12
2019-07-01,KR,034730.KS,-0.07458354504317614,14005299.673076922,13
2019-07-01,KR,105560.KQ,-0.08934832345043331,35989368.84423077,14
2019-07-01,KR,041510.KQ,-0.0943533833199827,13646171.7,15
2019-07-01,KR,005930.KS,-0.1105012721859576,353984552.7615384,16
2019-07-01,KR,078340.KQ,-0.11936030148355385,4184632.1192307686,17
2019-07-01,KR,055550.KS,-0.136869591005999,32003179.45961538,18
2019-07-01,KR,119860.KQ,-0.1688708937465705,1352690.1884615386,19
2019-07-01,KR,039030.KQ,-0.1977426890845153,5191323.607692307,20
2019-07-01,KR,090460.KQ,-0.19827300052705013,6237983.815384616,21
2019-07-01,KR,316140.KQ,-0.2798829613990026,12600673.878846154,22
2019-07-01,KR,251270.KS,-0.28507492524675604,33142780.51923077,23
2019-07-01,KR,069080.KQ,-0.3788539326393979,1904082.05,24
2019-08-01,KR,036570.KS,0.15835528819908343,20733572.596153848,1
2019-08-01,KR,263750.KQ,0.12024157320055168,1324535.7469230767,2
2019-08-01,KR,225570.KQ,0.06591490143700607,715127.5819230769,3
2019-08-01,KR,035720.KS,0.058403352417404894,10136849.956615385,4
2019-08-01,KR,017670.KS,0.012557742007385266,24275872.689653847,5
2019-08-01,KR,039030.KQ,-0.021574987766841313,5897465.1384615395,6
2019-08-01,KR,035420.KS,-0.0216064323877246,46874191.09615384,7
2019-08-01,KR,119860.KQ,-0.04927129395327765,958352.7192307692,8
2019-08-01,KR,030200.KS,-0.059390141767348664,8804028.70576923,9
2019-08-01,KR,112040.KQ,-0.06261672333577062,2728889.4065,10
2019-08-01,KR,041510.KQ,-0.09452255157053499,5220291.969230769,11
2019-08-01,KR,042700.KQ,-0.10672736131595424,658661.4784615384,12
2019-08-01,KR,251270.KS,-0.109926099770354,28705682.86153846,13
2019-08-01,KR,000660.KS,-0.14963282029504066,174678588.4846154,14
2019-08-01,KR,033640.KQ,-0.1717208425500561,25811689.778846152,15
2019-08-01,KR,095660.KQ,-0.17609046675803638,952487.1288461538,16
2019-08-01,KR,105560.KQ,-0.22026214237905237,26737440.096153848,17
2019-08-01,KR,078340.KQ,-0.22143111638825824,2984513.0384615385,18
2019-08-01,KR,055550.KS,-0.22906153414828873,34097166.705769226,19
2019-08-01,KR,005930.KS,-0.24743538380006236,274242444.3557692,20
2019-08-01,KR,090460.KQ,-0.25186713182800385,4347516.798076923,21
2019-08-01,KR,034730.KS,-0.29406601848535463,13733840.173076924,22
2019-08-01,KR,101730.KQ,-0.3046778878047606,866264.9714615385,23
2019-08-01,KR,316140.KQ,-0.351348169940146,8255111.363461539,24
2019-08-01,KR,069080.KQ,-0.4097946662957033,2214008.0865384615,25
2019-09-02,KR,036570.KS,0.0672969893573618,28091828.42307692,1
2019-09-02,KR,119860.KQ,0.022781085999110533,1405118.4057692306,2
2019-09-02,KR,039030.KQ,-0.0040921280624882,6025221.088461539,3
2019-09-02,KR,017670.KS,-0.023024555876495583,33451661.695,4
2019-09-02,KR,030200.KS,-0.02980864378713763,10479058.526923077,5
2019-09-02,KR,263750.KQ,-0.05716454594040807,1761088.7830769229,6
2019-09-02,KR,035420.KS,-0.06536699631827039,51700357.01923077,7
2019-09-02,KR,035720.KS,-0.0819296428615617,8961001.559423078,8
2019-09-02,KR,316140.KQ,-0.08839893783778605,10313038.161538463,9
2019-09-02,KR,251270.KS,-0.11198393710554079,16061768.873076925,10
2019-09-02,KR,112040.KQ,-0.11280089095062516,3092292.502576923,11
2019-09-02,KR,055550.KS,-0.1558616328198423,35364596.825,12
2019-09-02,KR,105560.KQ,-0.161204414279524,31950585.01730769,13
2019-09-02,KR,033640.KQ,-0.1615930990632147,33725772.00576924,14
2019-09-02,KR,042700.KQ,-0.17771245237611577,664589.2403846155,15
2019-09-02,KR,041510.KQ,-0.18888541008828258,5063974.888461538,16
2019-09-02,KR,000660.KS,-0.19306334406311726,140947768.20769233,17
2019-09-02,KR,095660.KQ,-0.22008175488024645,2328492.1942307693,18
2019-09-02,KR,225570.KQ,-0.2221371756049193,1749808.713076923,19
2019-09-02,KR,005930.KS,-0.29418365987473793,332133199.2192308,20
2019-09-02,KR,090460.KQ,-0.30086465361503106,5617319.182692307,21
2019-09-02,KR,078340.KQ,-0.32683067213779154,3427788.7346153846,22
2019-09-02,KR,034730.KS,-0.34889187531259164,22894098.057692308,23
2019-09-02,KR,069080.KQ,-0.3831584529658495,2505542.363461538,24
2019-10-01,KR,039030.KQ,0.18775057172785933,4909808.884615385,1
2019-10-01,KR,119860.KQ,0.08345621076113482,1446273.671153846,2
2019-10-01,KR,036570.KS,0.05676793548240535,30504649.92307692,3
2019-10-01,KR,251270.KS,-0.022762502411598357,10134615.323076922,4
2019-10-01,KR,263750.KQ,-0.05070997693931839,1399522.273076923,5
2019-10-01,KR,112040.KQ,-0.060898121828042336,2965424.0856153844,6
2019-10-01,KR,225570.KQ,-0.07760860703388096,1368554.8826923077,7
2019-10-01,KR,017670.KS,-0.08667025275375227,32065211.868346155,8
2019-10-01,KR,055550.KS,-0.09384726900743945,28646193.6326923,9
2019-10-01,KR,316140.KQ,-0.09578478140209182,25682585.85769231,10
2019-10-01,KR,033640.KQ,-0.10298735962489407,25300761.51923077,11
2019-10-01,KR,035420.KS,-0.11606392988066054,42871855.78846154,12
2019-10-01,KR,148150.KQ,-0.1235349301571457,4156980.4833461544,13
2019-10-01,KR,030200.KS,-0.13087728275500005,8413182.290384617,14
2019-10-01,KR,049470.KQ,-0.14396975058109682,1252642.7188846157,15
2019-10-01,KR,000660.KS,-0.15888298886729416,162923977.70384616,16
2019-10-01,KR,035720.KS,-0.17474732076402164,8137878.7425,17
2019-10-01,KR,105560.KQ,-0.191925690700489,33302602.873076923,18
2019-10-01,KR,095660.KQ,-0.21680618496089607,1600461.4826923076,19
2019-10-01,KR,078340.KQ,-0.23293356765395085,3121289.2153846156,20
2019-10-01,KR,041510.KQ,-0.2340881218485757,3836410.342307693,21
2019-10-01,KR,042700.KQ,-0.24882309760202567,788529.9946153846,22
2019-10-01,KR,069080.KQ,-0.2570379523037086,1528707.2615384615,23
2019-10-01,KR,034730.KS,-0.27850461188856246,18530594.13461538,24
2019-10-01,KR,090460.KQ,-0.28258610465666356,6235491.280769231,25
2019-10-01,KR,005930.KS,-0.3123416690695491,394860871.13846153,26
2019-11-01,KR,119860.KQ,0.07453191885351133,841288.4057692306,1
2019-11-01,KR,036570.KS,0.0560697221704709,23358550.03846154,2
2019-11-01,KR,000660.KS,0.05040224343355168,187790282.33846158,3
2019-11-01,KR,112040.KQ,0.04280502258110373,2951038.574153846,4
2019-11-01,KR,316140.KQ,0.04222274918850634,14183572.884615386,5
2019-11-01,KR,039030.KQ,0.03675264595683196,7273051.961538462,6
2019-11-01,KR,033640.KQ,0.034110732903535064,19429442.89230769,7
2019-11-01,KR,095660.KQ,0.016913480841154866,1833682.830769231,8
2019-11-01,KR,251270.KS,-0.01141026838020791,20559926.019230768,9
2019-11-01,KR,034730.KS,-0.02651508952662813,39726092.057692304,10
2019-11-01,KR,055550.KS,-0.029176832729709588,25836014.375,11
2019-11-01,KR,148150.KQ,-0.04609280522768315,11107688.816615386,12
2019-11-01,KR,225570.KQ,-0.05231246838766589,2220429.1934615383,13
2019-11-01,KR,263750.KQ,-0.05746952101496214,1422902.31,14
2019-11-01,KR,035420.KS,-0.08050076074383371,41827675.26923077,15
2019-11-01,KR,078340.KQ,-0.08767950005157842,4421070.749999999,16
2019-11-01,KR,030200.KS,-0.09669509030983725,10516900.955769232,17
2019-11-01,KR,069080.KQ,-0.10825426186145691,2763635.2038461533,18
2019-11-01,KR,035720.KS,-0.1424757621083013,8855481.678923076,19
2019-11-01,KR,005930.KS,-0.1724654903605066,370729446.0326923,20
2019-11-01,KR,017670.KS,-0.18165633211364934,22565268.757846154,21
2019-11-01,KR,090460.KQ,-0.18696173182572415,12450318.534615384,22
2019-11-01,KR,041510.KQ,-0.20268320998305459,8877103.984615386,23
2019-11-01,KR,105560.KQ,-0.27886286454107984,27550330.432692308,24
2019-12-02,KR,263750.KQ,0.21344712802917848,2372600.986923077,1
2019-12-02,KR,000660.KS,0.19319790021263994,139734424.53076926,2
2019-12-02,KR,095660.KQ,0.17353656907325204,2515385.2423076923,3
2019-12-02,KR,251270.KS,0.11933779725808315,13007845.796153845,4
2019-12-02,KR,042700.KQ,0.11864292765301614,538524.1957692307,5
2019-12-02,KR,039030.KQ,0.08369745679441061,7317471.403846155,6
2019-12-02,KR,034730.KS,0.06981109334379962,45031655.442307696,7
2019-12-02,KR,112040.KQ,0.06284207427476059,1958194.0881538466,8
2019-12-02,KR,005930.KS,0.04715989621991331,432788492.26923084,9
2019-12-02,KR,148150.KQ,0.044176656385000776,11610068.086807692,10
2019-12-02,KR,119860.KQ,0.03520991753141409,1330854.4384615386,11
2019-12-02,KR,033640.KQ,0.028599661330571367,18420722.159615383,12
2019-12-02,KR,041510.KQ,0.02429776235475387,5779758.559615385,13
2019-12-02,KR,225570.KQ,0.019014485383598824,4572180.812692308,14
2019-12-02,KR,078340.KQ,-0.008000538139848986,3543953.7,15
2019-12-02,KR,316140.KQ,-0.013906604850466825,17630812.23076923,16
2019-12-02,KR,035420.KS,-0.017349536627363604,77451590.76923075,17
2019-12-02,KR,069080.KQ,-0.03029940586627112,1485645.9961538462,18
2019-12-02,KR,090460.KQ,-0.059846830194780744,10303112.198076922,19
2019-12-02,KR,036570.KS,-0.06031077597422916,38827097.192307696,20
2019-12-02,KR,055550.KS,-0.1279373677802164,32718610.259615384,21
2019-12-02,KR,035720.KS,-0.12843003471135084,11215094.204230769,22
2019-12-02,KR,017670.KS,-0.17746047071442084,28958315.32853846,23
2019-12-02,KR,030200.KS,-0.19823062753777212,11343211.646153847,24
2019-12-02,KR,105560.KQ,-0.28217757258463777,40046252.97884615,25
2020-01-02,KR,000660.KS,0.2439203828737045,235487681.0153846,1
2020-01-02,KR,095660.KQ,0.18687536994062057,1448586.1038461537,2
2020-01-02,KR,263750.KQ,0.1532068965552013,1331598.9976923077,3
2020-01-02,KR,263810.KQ,0.1349024916959089,3716242.4715384603,4
2020-01-02,KR,042700.KQ,0.12446422881888039,2921567.3619230767,5
2020-01-02,KR,251270.KS,0.09748810728129778,9154855.08076923,6
2020-01-02,KR,119860.KQ,0.09550085455032893,842433.1576923076,7
2020-01-02,KR,036570.KS,0.06803567005641944,34401411.038461536,8
2020-01-02,KR,090460.KQ,0.06179878500919522,8736382.590384614,9
2020-01-02,KR,034730.KS,0.05971903797576037,26525492.846153848,10
2020-01-02,KR,316140.KQ,0.05673614756465982,15531448.915384617,11
2020-01-02,KR,039030.KQ,0.04405517515471962,8965915.723076923,12
2020-01-02,KR,055550.KS,0.03763488532154521,35660832.00769231,13
2020-01-02,KR,005930.KS,0.03372252926478451,545994796.4288461,14
2020-01-02,KR,112040.KQ,0.025459419096513156,3696919.733,15
2020-01-02,KR,041510.KQ,0.013757953913876074,4616258.459615384,16
2020-01-02,KR,035720.KS,0.009487097065238379,9379825.381730769,17
2020-01-02,KR,078340.KQ,0.007999096548898748,3925567.403846153,18
2020-01-02,KR,033640.KQ,0.0011789609480947728,12714460.567307694,19
2020-01-02,KR,148150.KQ,-0.006497490321150566,15173321.290384615,20
2020-01-02,KR,225570.KQ,-0.013566707459458106,519367.03769230767,21
2020-01-02,KR,069080.KQ,-0.04119868495070693,928331.2692307694,22
2020-01-02,KR,035420.KS,-0.05442041918426058,41378722.30769231,23
2020-01-02,KR,105560.KQ,-0.0703911030749478,41493646.51538462,24
2020-01-02,KR,017670.KS,-0.12641314655779018,40717325.33576923,25
2020-01-02,KR,030200.KS,-0.2302398049593125,16697625.480769232,26
2020-02-03,KR,036570.KS,0.1635897024971398,34518731.76923077,1
2020-02-03,KR,105560.KQ,0.1560808538761079,37944692.144230776,2
2020-02-03,KR,095660.KQ,0.1141251996287057,1986579.5134615381,3
2020-02-03,KR,039030.KQ,0.08307024678960205,8160865.273076922,4
2020-02-03,KR,119860.KQ,0.06675463490882329,1000834.3846153846,5
2020-02-03,KR,035720.KS,0.046920199168767524,11370105.26176923,6
2020-02-03,KR,090460.KQ,0.044220817314488445,15233120.884615382,7
2020-02-03,KR,055550.KS,0.031236008049134224,35593047.961538464,8
2020-02-03,KR,034730.KS,0.022198445130934812,24188640.192307696,9
2020-02-03,KR,263750.KQ,0.007111223683613768,1668932.5399999998,10
2020-02-03,KR,086960.KQ,9.073672598868061e-05,728613.6146153847,11
2020-02-03,KR,035420.KS,-0.011376309063459687,62682163.750000015,12
2020-02-03,KR,023150.KQ,-0.01261557101334317,744474.2873076922,13
2020-02-03,KR,033640.KQ,-0.01305576049795136,22546650.88076923,14
2020-02-03,KR,112040.KQ,-0.016600081026276525,6009208.815615385,15
2020-02-03,KR,042700.KQ,-0.019418825126179717,4904926.002307692,16
2020-02-03,KR,017670.KS,-0.02494435933020739,41411634.10969231,17
2020-02-03,KR,005930.KS,-0.03155762059224184,722821971.2153846,18
2020-02-03,KR,316140.KQ,-0.044880662959305255,15956384.907692308,19
2020-02-03,KR,000660.KS,-0.06059780210554452,222121845.74230766,20
2020-02-03,KR,078340.KQ,-0.06066267243055947,4974982.615384615,21
2020-02-03,KR,069080.KQ,-0.07545255072164149,1910001.563461538,22
2020-02-03,KR,032190.KQ,-0.094564682236422,631179.2992307692,23
2020-02-03,KR,251270.KS,-0.141850215499564,16798425.042307697,24
2020-02-03,KR,148150.KQ,-0.17036586952885904,14758837.860884616,25
2020-02-03,KR,041510.KQ,-0.1711574823908633,8775820.907692306,26
2020-02-03,KR,030200.KS,-0.2741895512305627,12629748.213461539,27
2020-03-02,KR,105560.KQ,0.2836145984360541,51034973.14423077,1
2020-03-02,KR,055550.KS,0.22356803913762957,51601151.475,2
2020-03-02,KR,034730.KS,0.1332419081071847,30484596.557692308,3
2020-03-02,KR,036570.KS,0.10479584305192274,50524616.730769224,4
2020-03-02,KR,119860.KQ,0.05427934968181646,1750121.1461538463,5
2020-03-02,KR,017670.KS,0.05126892978397109,39328322.74184616,6
2020-03-02,KR,090460.KQ,0.03566952189623278,15158068.632692307,7
2020-03-02,KR,039030.KQ,0.02217207509103215,7593506.796153846,8
2020-03-02,KR,023150.KQ,0.006879256515026927,8139156.011538461,9
2020-03-02,KR,035420.KS,0.0026428975633508885,75817847.88461539,10
2020-03-02,KR,035720.KS,-0.0005233810724445962,18383887.886423074,11
2020-03-02,KR,032190.KQ,-0.009640811401600741,578571.893076923,12
2020-03-02,KR,316140.KQ,-0.020421739833015626,18192227.099999998,13
2020-03-02,KR,000660.KS,-0.03060022853059397,266848632.18076926,14
2020-03-02,KR,005930.KS,-0.04505686454729773,810427750.6269231,15
2020-03-02,KR,030200.KS,-0.05159665560391404,13612650.986538464,16
2020-03-02,KR,078340.KQ,-0.07426533252868298,4366070.096153845,17
2020-03-02,KR,095660.KQ,-0.11518222254833393,4194831.709615384,18
2020-03-02,KR,251270.KS,-0.12437204444755809,17717440.473076925,19
2020-03-02,KR,263750.KQ,-0.13384527276402083,1469666.876923077,20
2020-03-02,KR,112040.KQ,-0.14703161577343057,3681485.6171538467,21
2020-03-02,KR,069080.KQ,-0.14972716225552116,2086528.1903846157,22
2020-03-02,KR,042700.KQ,-0.15830844475315042,3176523.0565384617,23
2020-03-02,KR,041510.KQ,-0.1636623360604147,3543973.136538462,24
2020-03-02,KR,148150.KQ,-0.17443932412151242,25293941.804461535,25
2020-03-02,KR,033640.KQ,-0.17864499337531226,32668372.309615385,26
2020-03-02,KR,225570.KQ,-0.1955776664023119,592752.773076923,27
2020-04-01,KR,251270.KS,0.1390008068676094,32061700.60769231,1
2020-04-01,KR,086960.KQ,0.11283473341387901,537399.888,2
2020-04-01,KR,036570.KS,0.10546565747756521,86644240.23076923,3
2020-04-01,KR,035720.KS,0.10522818393694845,26694559.956807695,4
2020-04-01,KR,090460.KQ,0.06922838203741263,11263770.13653846,5
2020-04-01,KR,041510.KQ,0.06771545397645656,7794906.2653846145,6
2020-04-01,KR,263750.KQ,0.06134305173545626,2644031.186153846,7
2020-04-01,KR,035420.KS,0.05879483939055925,101895056.42307693,8
2020-04-01,KR,095660.KQ,0.03242823553413028,6455060.725,9
2020-04-01,KR,000660.KS,0.024886812504140217,428594120.00384617,10
2020-04-01,KR,078340.KQ,0.009671935745399747,7124915.103846152,11
2020-04-01,KR,039030.KQ,0.009243667746406904,17994212.299999997,12
2020-04-01,KR,034730.KS,0.0053267733692789684,46893891.76923077,13
2020-04-01,KR,069080.KQ,0.0010057294317755386,4904570.832692308,14
2020-04-01,KR,119860.KQ,-0.009572044742539422,2514464.1576923076,15
2020-04-01,KR,148150.KQ,-0.012352866826822106,13895798.190076923,16
2020-04-01,KR,032190.KQ,-0.01857795640021274,692527.405,17
2020-04-01,KR,005930.KS,-0.040117960747606846,1495235358.2230768,18
2020-04-01,KR,033640.KQ,-0.041926237894703094,85529329.01346155,19
2020-04-01,KR,042700.KQ,-0.0688801649032786,1925133.6023076926,20
2020-04-01,KR,105560.KQ,-0.07614961127000372,65259374.392307684,21
2020-04-01,KR,055550.KS,-0.09200752366511428,60408836.80576924,22
2020-04-01,KR,030200.KS,-0.09303591282970528,20191697.861538462,23
2020-04-01,KR,316140.KQ,-0.11421711131314313,21088793.761153847,24
2020-04-01,KR,017670.KS,-0.12548077736017368,65229934.324615374,25
2020-04-01,KR,023150.KQ,-0.1414515107779231,18030616.73423077,26
2020-04-01,KR,112040.KQ,-0.15186242085039656,4420573.961269231,27
2020-04-01,KR,225570.KQ,-0.17368508026482107,552664.9534615385,28
2020-05-04,KR,251270.KS,0.2575475932009371,29928006.60384615,1
2020-05-04,KR,086960.KQ,0.1505136421714964,1329566.5167692306,2
2020-05-04,KR,041510.KQ,0.13977039045021775,8980825.453846153,3
2020-05-04,KR,263750.KQ,0.13076361245110324,2018558.9784615387,4
2020-05-04,KR,035720.KS,0.12532329091235947,21722234.39430769,5
2020-05-04,KR,036570.KS,0.11533600411884964,57726549.96153846,6
2020-05-04,KR,090460.KQ,0.10710815564422801,8836773.507692307,7
2020-05-04,KR,039030.KQ,0.07299631928756264,11503728.107692307,8
2020-05-04,KR,035420.KS,0.07194466000568502,102774764.26923077,9
2020-05-04,KR,000660.KS,0.07113640968136063,291637330.66538465,10
2020-05-04,KR,148150.KQ,0.07019050671901929,11117108.699423077,11
2020-05-04,KR,119860.KQ,0.0656385241953182,4055103.069230768,12
2020-05-04,KR,078340.KQ,0.06193599488306385,5792525.865384615,13
2020-05-04,KR,033640.KQ,0.05608457230584552,33845760.521153845,14
2020-05-04,KR,095660.KQ,0.05343201195900111,5892701.000000001,15
2020-05-04,KR,032190.KQ,0.049203086734158616,1304921.6680769231,16
2020-05-04,KR,069080.KQ,0.03434953643852966,5014693.053846154,17
2020-05-04,KR,005930.KS,0.008426744228553846,799593326.1115384,18
2020-05-04,KR,034730.KS,-0.002269376684697506,30355602.096153844,19
2020-05-04,KR,030200.KS,-0.016591041002509254,20707323.65769231,20
2020-05-04,KR,042700.KQ,-0.02787357512383996,1380904.0015384615,21
2020-05-04,KR,017670.KS,-0.06357559578011851,54225456.82888462,22
2020-05-04,KR,105560.KQ,-0.06417858636134172,67082161.49615385,23
2020-05-04,KR,055550.KS,-0.07970027197115791,52167304.63269231,24
2020-05-04,KR,112040.KQ,-0.08190762656771673,2784387.1260769228,25
2020-05-04,KR,023150.KQ,-0.08387740785969032,11641233.61423077,26
2020-05-04,KR,316140.KQ,-0.09249393296087273,17591910.979615383,27
2020-05-04,KR,225570.KQ,-0.10264357100776732,2458048.770769231,28
2020-06-01,KR,251270.KS,0.19479259115131928,34201528.907692306,1
2020-06-01,KR,035720.KS,0.14098096711348085,60932175.83150001,2
2020-06-01,KR,041510.KQ,0.1277779918226727,7812386.792307693,3
2020-06-01,KR,090460.KQ,0.1098307460836337,10523129.182692308,4
2020-06-01,KR,263750.KQ,0.10540690477812731,2115333.62,5
2020-06-01,KR,032190.KQ,0.10349959349229196,29872928.846153848,6
2020-06-01,KR,036570.KS,0.09210535342357068,76024689.92307693,7
2020-06-01,KR,086960.KQ,0.0900086190950753,1138427.646153846,8
2020-06-01,KR,148150.KQ,0.08731050603712094,10561167.117807692,9
2020-06-01,KR,035420.KS,0.08032503973023429,191646370.53846154,10
2020-06-01,KR,095660.KQ,0.07852121937556682,22547105.57884615,11
2020-06-01,KR,039030.KQ,0.04940343372888867,11775751.276923077,12
2020-06-01,KR,078340.KQ,0.04025051007598815,5489913.161538462,13
2020-06-01,KR,119860.KQ,0.037676794409243305,6147715.982692308,14
2020-06-01,KR,033640.KQ,0.029863805747691395,40226052.10384615,15
2020-06-01,KR,069080.KQ,0.029616905700664185,7089470.498076923,16
2020-06-01,KR,000660.KS,0.025275079768866646,277425539.26153845,17
2020-06-01,KR,263810.KQ,0.007861846059782147,1079802.3384615385,18
2020-06-01,KR,005930.KS,-0.010613432196582982,737748598.45,19
2020-06-01,KR,030200.KS,-0.030166512959459404,19464040.257692307,20
2020-06-01,KR,034730.KS,-0.04557140310052657,88207103.28846155,21
2020-06-01,KR,042700.KQ,-0.057221244394114704,4594988.287307693,22
2020-06-01,KR,017670.KS,-0.07389898978589585,44047765.50853847,23
2020-06-01,KR,105560.KQ,-0.08528886161375822,68894010.45192307,24
