model,universe,target,strategy,gate,gross_sharpe,net_sharpe,ann_return,max_drawdown,daily_turnover,calmar,pct_days_invested,gross_pnl,spread_cost,impact_cost,borrow_cost,residual
lgbm,index_kr,gap,index_threshold,gate_on,3.074264221935876,2.692366379837023,0.23645793270741272,-0.1298495230924233,0.3455978975032852,1.8210150262862996,38.501971090670175,1.6365483078598497,0.20560000000000003,0.0,0.0028174603174603175,1.2663481374630692e-16
lgbm,index_kr,gap,index_threshold,gate_off,4.138098620181792,3.7411830945726443,0.4719318282032729,-0.13002220508130644,0.49934296977660975,3.6296248622161196,58.8042049934297,3.1595596925610376,0.3044,0.0,0.004841269841269841,-4.718447854656915e-16
lgbm,index_kr,intraday,index_threshold,gate_on,0.524475576127462,0.19904889503822285,0.014987317760575908,-0.16998691671147048,0.24178712220762155,0.08816747812430076,18.659658344283837,0.23878768901427197,0.1444,0.0,0.003869047619047619,-1.3877787807814457e-17
lgbm,index_kr,intraday,index_threshold,gate_off,-0.30377994959434085,-0.6304244421071542,-0.06948029209593169,-0.5663062438378464,0.34822601839684625,-0.12269031615308547,29.0407358738502,-0.20218255781749225,0.21200000000000002,0.0,0.005456349206349206,1.0234868508263162e-16
lgbm,index_kr,cc,index_threshold,gate_on,1.1115504952146789,0.9013183142769234,0.10596588222745049,-0.18713994414433058,0.24770039421813403,0.5662387189007865,19.71090670170828,0.7906193363102366,0.14800000000000002,0.0,0.002619047619047619,9.80118763926896e-17
lgbm,index_kr,cc,index_threshold,gate_off,1.4011110669295224,1.1593496195464925,0.1598582556225384,-0.24939794826777803,0.3278580814717477,0.6409766268441749,28.383705650459923,1.168866131180569,0.2,0.0,0.0033730158730158727,1.7824283715661693e-16
tcn,main_hk,gap,tercile_ls,gate_on,1.756457395984252,-2.8343909882095657,-0.34670606113532704,-2.1228630008097746,0.3692465525142691,-0.1633200357267872,71.98162729658793,1.2744919172375184,2.637667261904762,0.5159121044210047,0.21765873015873016,-1.1102230246251565e-16
tcn,main_hk,gap,tercile_lo,gate_on,1.8726268366068177,-10.63726223221907,-0.9113833944277108,-5.511699575824729,0.3692465525142691,-0.16535433070866135,71.98162729658793,0.7954591568268056,5.275334523809524,1.0318242088420093,0.0,4.440892098500626e-16
tcn,main_hk,gap,tercile_ls,gate_off,1.6085602896111557,-3.7297463310323997,-0.5581046120282832,-3.3597604181315632,0.5224080062908802,-0.16611440774656708,100.0,1.432218201682979,3.7634839285714285,0.7415574029968828,0.3023809523809524,6.661338147750939e-16
tcn,main_hk,gap,tercile_lo,gate_off,1.729983103546213,-14.567684982011203,-1.3461274801786864,-8.131117060763936,0.5224080062908802,-0.16555258891478988,100.0,0.869216473484568,7.526967857142857,1.4831148059937656,0.0,-8.881784197001252e-16
tcn,main_hk,intraday,tercile_ls,gate_on,0.32295225904382785,-2.0432611200862616,-0.4691876701086448,-2.959463541866809,0.3587065939674207,-0.1585380807944282,71.98162729658793,0.4449296748809345,2.584336904761905,0.48040233061734194,0.21765873015873016,-1.1102230246251565e-16
