fold_id,fold_date,n_train,n_test,train_ic,oos_ic,oos_dir,best_val_loss,epochs_run,overfit_flag
45,2023-11-01,33919,660,0.2395987579944848,0.04252824196536171,0.5287878787878788,0.9037556515799628,15,
46,2023-12-01,34579,570,0.25481265527499963,-0.05336823788290261,0.47368421052631576,0.8653017495359693,15,OVERFIT_FLAG
47,2024-01-02,35149,660,0.2487549738988847,0.07256136086916379,0.5075757575757576,0.9489283221108573,15,
48,2024-02-01,35809,570,0.2371264797669972,-0.05990363783217841,0.46842105263157896,0.8863130850451333,15,OVERFIT_FLAG
49,2024-03-04,36379,600,0.2224725302877766,-0.1665465561779645,0.435,0.934778445753558,15,OVERFIT_FLAG
50,2024-04-01,36979,630,0.24056207446782812,0.10028893983785729,0.5142857142857142,0.9312788618021998,15,
51,2024-05-02,37609,600,0.21395222468221542,0.059075277617669925,0.49166666666666664,0.9517194529374441,15,
52,2024-06-03,38209,570,0.20377908160737424,0.08452808606357673,0.48947368421052634,1.011870300769806,15,
53,2024-07-01,38779,690,0.22095073159776085,0.14211621545943298,0.5623188405797102,0.9163043229810653,15,
54,2024-08-01,39469,630,0.24958122657294368,0.023051518723145446,0.49047619047619045,0.8294463388381466,15,OVERFIT_FLAG
55,2024-09-02,40099,524,0.2229803969533889,0.05846430198829404,0.4770992366412214,0.9771300116553903,15,
56,2024-10-02,40623,599,0.20916352679398587,-0.1080624777258073,0.4674457429048414,0.9978568367660046,15,OVERFIT_FLAG
57,2024-11-01,41222,630,0.21849692438517979,-0.04959422092454401,0.48253968253968255,0.9034580227100488,15,OVERFIT_FLAG
58,2024-12-02,41852,600,0.21857315897601926,0.20336659259147546,0.5766666666666667,0.9375475283825037,15,
59,2025-01-02,42452,540,0.190285813819251,0.019132266914138517,0.48148148148148145,0.9039624315850875,15,
60,2025-02-03,42992,600,0.22887653779705316,0.037647900870283926,0.5016666666666667,0.9079784645753748,15,
61,2025-03-04,43592,600,0.21195943953774296,-0.04537341218126509,0.4533333333333333,0.9141852131911686,15,OVERFIT_FLAG
62,2025-04-01,44192,660,0.20184092332613787,0.22523942601768765,0.5636363636363636,0.8716767839023045,15,
63,2025-05-02,44852,570,0.20873690294401037,0.11447888022705568,0.531578947368421,0.9088100377056334,15,
64,2025-06-02,45422,568,0.20493196267036898,-0.02407487644998047,0.5140845070422535,0.9720684140920639,15,OVERFIT_FLAG
65,2025-07-01,45990,688,0.19396946127233455,0.2432473535537237,0.5552325581395349,1.0673417978816562,15,
66,2025-08-01,46678,600,0.2134038387992462,-0.022979697872701103,0.4483333333333333,0.9092299696561452,15,OVERFIT_FLAG
67,2025-09-01,47278,660,0.20040713022156165,-0.0013919192346544347,0.4803030303030303,0.8907448923265612,15,OVERFIT_FLAG
68,2025-10-01,47938,540,0.18511382562206014,-0.02186711862373518,0.45,0.936403026706294,15,OVERFIT_FLAG
69,2025-11-03,48478,600,0.213362641303619,-0.05034127680693213,0.45166666666666666,0.9615168657742048,15,OVERFIT_FLAG
70,2025-12-01,49078,630,0.19832043626003798,-0.10559223996553778,0.44603174603174606,0.9193893441787133,15,OVERFIT_FLAG
71,2026-01-02,49708,630,0.2023234232943762,0.024685902974173404,0.49206349206349204,0.8964398075372745,15,
72,2026-02-02,50338,510,0.1868480423281443,0.12561603276729685,0.5274509803921569,0.9468447111546994,15,
73,2026-03-03,50848,630,0.19359751285133567,-0.012269752131406853,0.45396825396825397,0.9351404190063477,15,OVERFIT_FLAG
74,2026-04-01,51478,325,0.19142589230715862,0.1289851276588159,0.46153846153846156,0.9806929419680339,15,
