fold_id,fold_date,n_train,n_test,train_ic,oos_ic,oos_dir,best_val_loss,epochs_run,overfit_flag
35,2023-01-02,27799,600,0.38849010170221093,-0.1279010659403562,0.37666666666666665,0.9417832439596002,15,OVERFIT_FLAG
36,2023-02-01,28399,600,0.37122906955170903,-0.012065467446654819,0.4166666666666667,0.8444397371748219,15,OVERFIT_FLAG
37,2023-03-02,28999,660,0.3746663456415711,0.04975923617112841,0.4106060606060606,0.9178860019082609,15,OVERFIT_FLAG
38,2023-04-03,29659,600,0.3717780293476945,0.04781394385695841,0.46166666666666667,0.7925223025182883,15,OVERFIT_FLAG
39,2023-05-02,30259,600,0.3457634556822923,0.1650963057691966,0.45666666666666667,0.7655595814188322,15,
40,2023-06-01,30859,630,0.35353048624785754,0.08431701828091089,0.49047619047619045,0.9697638916969299,15,OVERFIT_FLAG
41,2023-07-03,31489,630,0.36390554724241103,0.09544359899493553,0.4301587301587302,0.8711599463224411,15,OVERFIT_FLAG
42,2023-08-01,32119,660,0.3534458492506532,0.12576572989704005,0.4681818181818182,0.895971709719071,15,OVERFIT_FLAG
43,2023-09-01,32779,570,0.34822466595092444,-0.018549717861502366,0.4368421052631579,0.9245749700527924,15,OVERFIT_FLAG
44,2023-10-04,33349,570,0.36781251062029807,0.16078987018417903,0.5140350877192983,0.7904671883141553,15,OVERFIT_FLAG
45,2023-11-01,33919,660,0.39034684175353435,0.05180896674571201,0.4621212121212121,0.7395932608180575,15,OVERFIT_FLAG
46,2023-12-01,34579,570,0.347119872176203,-0.11755372556937048,0.387719298245614,0.9119997081745949,15,OVERFIT_FLAG
47,2024-01-02,35149,660,0.36636960563356324,-0.07983413908475764,0.42727272727272725,0.9731560115303312,15,OVERFIT_FLAG
48,2024-02-01,35809,570,0.37266287497130135,0.04868220034322122,0.43508771929824563,0.9052107610872814,15,OVERFIT_FLAG
49,2024-03-04,36379,600,0.38211451848820627,0.11752273874539083,0.435,0.836715952075761,15,OVERFIT_FLAG
50,2024-04-01,36979,630,0.3325199318585931,0.2884832398146539,0.5968253968253968,0.9168993029101141,15,
51,2024-05-02,37609,600,0.35564703717558277,0.15150603001806046,0.49833333333333335,0.7026392579078674,15,OVERFIT_FLAG
52,2024-06-03,38209,570,0.36674288636417096,0.09473828395961305,0.42280701754385963,0.7772561798493067,15,OVERFIT_FLAG
53,2024-07-01,38779,690,0.337387029670346,0.040771937208655115,0.3753623188405797,0.722300160315729,15,OVERFIT_FLAG
54,2024-08-01,39469,630,0.3636625393038432,0.155240732639375,0.4777777777777778,0.8097868311789728,15,OVERFIT_FLAG
55,2024-09-02,40099,524,0.35446588922555294,0.05238322677407831,0.49427480916030536,0.7844266993924975,15,OVERFIT_FLAG
56,2024-10-02,40623,599,0.3534741952768748,-0.02360218340062064,0.4257095158597663,0.9006221126765013,15,OVERFIT_FLAG
57,2024-11-01,41222,630,0.31074339987178146,0.1465160179419064,0.48412698412698413,0.9485476604013732,15,
58,2024-12-02,41852,600,0.3504476474947502,-0.08309821045691759,0.42333333333333334,0.7904351154963175,15,OVERFIT_FLAG
59,2025-01-02,42452,540,0.3440738188840058,0.037600271118744526,0.4444444444444444,0.9479871225707671,15,OVERFIT_FLAG
60,2025-02-03,42992,600,0.35033629315769305,0.2896058625184668,0.515,0.8688612711780211,15,
61,2025-03-04,43592,600,0.337431570615208,0.30387593288405085,0.5516666666666666,0.949380468257836,15,
62,2025-04-01,44192,660,0.33136081948877366,0.4261602919485589,0.5696969696969697,0.8014065785067422,15,
63,2025-05-02,44852,570,0.3455073772090339,0.17894892862810258,0.5333333333333333,1.004875900844733,15,
64,2025-06-02,45422,568,0.3438780414820733,0.15476699080962134,0.5598591549295775,0.7442191988229752,15,
65,2025-07-01,45990,688,0.35619687587348503,0.08464226211114617,0.498546511627907,0.8592112155424224,15,OVERFIT_FLAG
66,2025-08-01,46678,600,0.33418082221137857,0.3458553671085034,0.575,0.8999513347406645,15,
67,2025-09-01,47278,660,0.3515557813742462,0.09893592102560003,0.47575757575757577,0.8081454030565314,15,OVERFIT_FLAG
68,2025-10-01,47938,540,0.34397541265163173,0.2908161498680945,0.5777777777777777,1.0279491206533031,15,
69,2025-11-03,48478,600,0.34572281368034863,0.20965452088896303,0.54,0.8278841988036507,15,
70,2025-12-01,49078,630,0.3423535165844304,-0.1268204578473911,0.4222222222222222,0.979317796535981,15,OVERFIT_FLAG
71,2026-01-02,49708,630,0.3507248454146093,-0.08480644611546437,0.4444444444444444,0.8340762364558685,15,OVERFIT_FLAG
72,2026-02-02,50338,510,0.33599222289664493,0.2799063444071565,0.5862745098039216,0.9413806147873401,15,
73,2026-03-03,50848,630,0.34062730992215695,0.323146780821803,0.5603174603174603,0.8246730729937554,15,
74,2026-04-01,51478,325,0.3485236086286035,0.5047893665107697,0.6276923076923077,0.9262336819637113,15,
