model,universe,target,strategy,gate,net_sharpe_fixed,gross_sharpe_fixed,ann_return_fixed,spread_cost_fixed,max_drawdown_fixed,pct_days_invested,net_sharpe_cs,ann_return_cs,spread_cost_cs,max_drawdown_cs,delta_net_sharpe,spread_cost_ratio
lgbm,index_kr,intraday,index_threshold,gate_on,0.1990488950382228,0.524475576127462,0.0149873177605759,0.1444,-0.1699869167114704,18.659658344283837,0.1196747135312199,0.0090101824123498,0.1805,-0.1779869167114705,-0.07937418150700289,1.25
lgbm,main_hk,cc,tercile_lo,gate_off,-7.079585672605191,0.7206502169255533,-1.1704907187043625,6.448244047619047,-7.075913531836408,100.0,-17.916800743197733,-4.031023209711658,23.747654826567935,-24.35632990461584,-10.837215070592542,3.682809560431654
lgbm,main_hk,cc,tercile_lo,gate_on,-5.484116047408578,0.8883931294084617,-0.7754044799583154,4.517335714285714,-4.6914168838206765,71.98162729658793,-12.719084981879234,-2.77438559614282,16.60641198835391,-16.778427176673233,-7.234968934470657,3.676151837871481
lgbm,main_hk,cc,tercile_ls,gate_off,-1.4202020896592564,0.9783751632698312,-0.4104002532245825,3.2241220238095236,-2.6331971694874245,100.0,-6.167344744716551,-1.8406664987282304,11.873827413283967,-11.174262313623498,-4.747142655057294,3.682809560431654
lgbm,main_hk,cc,tercile_ls,gate_on,-0.9639428560018306,1.0620816961541633,-0.2298064595469891,2.258667857142857,-1.61414115819448,71.98162729658793,-4.897879078143285,-1.2292970176392417,8.303205994176954,-7.463068029604165,-3.9339362221414547,3.676151837871481
lgbm,main_hk,gap,tercile_lo,gate_off,-11.357881459100277,2.4643402675782538,-1.0225993643467757,6.1289178571428575,-6.213973934481516,100.0,-21.233503753613466,-3.664693623794838,22.1072974261859,-22.13768606128999,-9.875622294513189,3.6070474334096803
lgbm,main_hk,gap,tercile_lo,gate_on,-8.935276272771485,2.213916512514772,-0.7231372275439415,4.3872011904761905,-4.406656994855797,71.98162729658793,-14.700144822658368,-2.6272904684412977,15.902794599712582,-15.888851880573544,-5.764868549886883,3.6248154368289818
lgbm,main_hk,gap,tercile_ls,gate_off,-1.9422006516802808,3.037844723885514,-0.2579224225409858,3.0644589285714288,-1.734927431316352,100.0,-10.52501560456553,-1.578969552265017,11.05364871309295,-9.595704994932827,-8.582814952885249,3.6070474334096803
lgbm,main_hk,gap,tercile_ls,gate_on,-1.8127996506932829,2.522318138448117,-0.1974901791035685,2.1936005952380953,-1.381042839340962,71.98162729658793,-8.749525519247204,-1.1495667995522465,7.951397299856291,-7.004752279427635,-6.936725868553921,3.6248154368289818
lgbm,main_hk,intraday,tercile_lo,gate_off,-11.637828010319751,0.3848083168098213,-1.6278495997769542,8.535063095238094,-9.830842113817278,100.0,-31.553103218064287,-5.30258395652224,30.758456586031016,-32.03844380360521,-19.915275207744536,3.603776122427479
lgbm,main_hk,intraday,tercile_lo,gate_on,-8.843973458220955,0.7161822222281021,-1.119591259041362,6.124379761904761,-6.7723453104227405,71.98162729658793,-18.54344303596481,-3.784738934736219,22.242177610154613,-22.888659271976216,-9.699469577743855,3.6317436989304217
lgbm,main_hk,intraday,tercile_ls,gate_off,-3.191065042576066,0.3519157217565092,-0.8020780654988313,4.267531547619047,-4.92963463440693,100.0,-10.321892005974366,-2.6394452438714735,15.379228293015508,-15.972050349966215,-7.130826963398301,3.603776122427479
lgbm,main_hk,intraday,tercile_ls,gate_on,-2.335174858558528,0.6060348216986455,-0.5068376057155138,3.0621898809523804,-3.1921740808175354,71.98162729658793,-7.975298833053004,-1.8394114435629425,11.121088805077306,-11.137611194754031,-5.640123974494475,3.6317436989304217
lgbm,main_kr,cc,tercile_lo,gate_off,-7.011059614752672,0.2445939444231666,-1.0079496221553086,4.730355555555556,-6.098789005828905,100.0,-20.430150936390795,-3.8266705586836167,21.765720580684977,-23.123108996177372,-13.419091321638124,4.601286377959956
lgbm,main_kr,cc,tercile_lo,gate_on,-6.313310000063035,-0.189618177999341,-0.7809708770786553,3.47688888888889,-4.724041797972193,72.29152987524623,-14.991210236363548,-2.8696892694116904,16.10037345842545,-17.343399830611133,-8.677900236300513,4.630683916842293
lgbm,main_kr,cc,tercile_ls,gate_off,-1.74322556189832,0.589760267190641,-0.4193119265335851,2.365177777777778,-2.673316689847991,100.0,-7.411434534793027,-1.8286723947977392,10.882860290342489,-11.10885975159242,-5.668208972894707,4.601286377959956
lgbm,main_kr,cc,tercile_ls,gate_on,-1.8726013186825032,0.1735248201660211,-0.3737270418414817,1.738444444444445,-2.374895186385118,72.29152987524623,-6.688555018299767,-1.4180862380079997,8.050186729212726,-8.583488207931179,-4.815953699617264,4.630683916842293
lgbm,main_kr,gap,tercile_lo,gate_off,-9.577116344366814,3.378404143388021,-0.7645061337064116,4.625622222222223,-4.611361116500531,100.0,-27.981134842575987,-3.503329534671784,21.17811444313596,-21.153666491441577,-18.404018498209172,4.578435813757756
lgbm,main_kr,gap,tercile_lo,gate_on,-8.020520780898762,3.179279290429387,-0.5280270333013475,3.2787555555555556,-3.1916333047196206,72.29152987524623,-17.674175197830365,-2.484256766508765,15.101524935217848,-15.01440268438188,-9.653654416931603,4.6058709407688765
lgbm,main_kr,gap,tercile_ls,gate_off,-0.5982387621367339,3.768041986292051,-0.0756528153539147,2.3128111111111114,-0.8849450161335022,100.0,-10.686655338757282,-1.445064515836601,10.58905722156798,-8.788792074049066,-10.088416576620547,4.578435813757756
lgbm,main_kr,gap,tercile_ls,gate_on,-0.5103789022845955,3.4573233012668165,-0.0496621344711436,1.6393777777777778,-0.5945395934527404,72.29152987524623,-9.110326855976853,-1.0277770010748524,7.550762467608924,-6.220284562946086,-8.599947953692258,4.6058709407688765
lgbm,main_kr,intraday,tercile_lo,gate_off,-8.57041297592516,0.4820330600021927,-1.0034395694498937,4.828600000000002,-6.067184905423318,100.0,-24.07767944042734,-3.838584131395451,21.963223681917,-23.18925800612168,-15.507266464502178,4.548569705901709
lgbm,main_kr,intraday,tercile_lo,gate_on,-7.101131674787385,0.1268400132644732,-0.7526568103692315,3.531222222222223,-4.54879492933468,72.29152987524623,-16.169110239821094,-2.8480562187394662,16.195084519634392,-17.212657226746863,-9.067978565033709,4.586254701762358
lgbm,main_kr,intraday,tercile_ls,gate_off,-1.6416041952402696,1.0013690746490898,-0.3535636793503603,2.414300000000001,-2.3542328861206734,100.0,-8.03846767690286,-1.7711359603231391,10.9816118409585,-10.716101583138082,-6.3968634816625904,4.548569705901709
lgbm,main_kr,intraday,tercile_ls,gate_on,-1.6891516894750942,0.5035095466366438,-0.3171914150960845,1.7656111111111117,-2.0394868830862096,72.29152987524623,-6.8656126172082725,-1.3648911192812017,8.097542259817196,-8.248925296290762,-5.176460927733178,4.586254701762358
tcn,index_hk,cc,index_threshold,gate_off,0.2290895511721495,0.2753081441432615,0.0155994438092184,0.018,-0.1391052124279505,5.573770491803279,0.1564959717130373,0.010658591350202,0.0479,-0.1468052124279505,-0.07259357945911218,2.6611111111111114
tcn,index_hk,cc,index_threshold,gate_on,0.4973380196549758,0.5391299309067902,0.030494899011492,0.0152,-0.0578821283482663,3.672131147540984,0.4380450438245405,0.0268264399950985,0.0374,-0.0622821283482663,-0.0592929758304353,2.460526315789474
tcn,index_hk,gap,index_threshold,gate_off,-0.0636979410975464,-0.0016407926030987,-0.0033400108487556,0.0188,-0.1711241508165874,4.655737704918033,-0.1728298868902227,-0.0091070928159687,0.0537,-0.1884241508165874,-0.1091319457926763,2.856382978723404
tcn,index_hk,gap,index_threshold,gate_on,-0.0761610430771149,-0.0207363845244956,-0.0038332325140061,0.016,-0.1542433750529253,4.19672131147541,-0.1648822107038361,-0.0083279210385962,0.0432,-0.1618433750529254,-0.0887211676267212,2.7
